Well Row,Well Col,Content,Raw Data (600),
A,1,Sample X1,0.185,
A,2,Sample X2,0.192,
A,3,Sample X3,0.19,
A,4,Sample X4,0.189,
A,5,Sample X5,0.189,
A,6,Sample X6,0.19,
A,7,Sample X7,0.189,
A,8,Sample X8,0.187,
A,9,Sample X9,0.192,
A,10,Sample X10,0.198,
A,11,Sample X11,0.199,
A,12,Sample X12,0.205,
B,1,Sample X13,0.197,
B,2,Sample X14,0.195,
B,3,Sample X15,0.195,
B,4,Sample X16,0.192,
B,5,Sample X17,0.191,
B,6,Sample X18,0.193,
B,7,Sample X19,0.193,
B,8,Sample X20,0.19,
B,9,Sample X21,0.194,
B,10,Sample X22,0.195,
B,11,Sample X23,0.202,
B,12,Sample X24,0.217,
C,1,Sample X25,0.204,
C,2,Sample X26,0.203,
C,3,Sample X27,0.204,
C,4,Sample X28,0.203,
C,5,Sample X29,0.206,
C,6,Sample X30,0.202,
C,7,Sample X31,0.202,
C,8,Sample X32,0.204,
C,9,Sample X33,0.206,
C,10,Sample X34,0.208,
C,11,Sample X35,0.216,
C,12,Sample X36,0.236,
D,1,Sample X37,0.214,
D,2,Sample X38,0.209,
D,3,Sample X39,0.204,
D,4,Sample X40,0.206,
D,5,Sample X41,0.204,
D,6,Sample X42,0.206,
D,7,Sample X43,0.207,
D,8,Sample X44,0.206,
D,9,Sample X45,0.204,
D,10,Sample X46,0.216,
D,11,Sample X47,0.221,
D,12,Sample X48,0.22,
E,1,Sample X49,0.205,
E,2,Sample X50,0.209,
E,3,Sample X51,0.208,
E,4,Sample X52,0.209,
E,5,Sample X53,0.197,
E,6,Sample X54,0.201,
E,7,Sample X55,0.207,
E,8,Sample X56,0.206,
E,9,Sample X57,0.207,
E,10,Sample X58,0.21,
E,11,Sample X59,0.216,
E,12,Sample X60,0.226,
F,1,Sample X61,0.227,
F,2,Sample X62,0.21,
F,3,Sample X63,0.21,
F,4,Sample X64,0.217,
F,5,Sample X65,0.212,
F,6,Sample X66,0.21,
F,7,Sample X67,0.216,
F,8,Sample X68,0.221,
F,9,Sample X69,0.22,
F,10,Sample X70,0.213,
F,11,Sample X71,0.225,
F,12,Sample X72,0.245,
G,1,Sample X73,0.229,
G,2,Sample X74,0.234,
G,3,Sample X75,0.207,
G,4,Sample X76,0.214,
G,5,Sample X77,0.21,
G,6,Sample X78,0.218,
G,7,Sample X79,0.221,
G,8,Sample X80,0.227,
G,9,Sample X81,0.222,
G,10,Sample X82,0.214,
G,11,Sample X83,0.219,
G,12,Sample X84,0.237,
H,1,Sample X85,0.219,
H,2,Sample X86,0.22,
H,3,Sample X87,0.209,
H,4,Sample X88,0.208,
H,5,Sample X89,0.214,
H,6,Sample X90,0.216,
H,7,Sample X91,0.212,
H,8,Sample X92,0.212,
H,9,Sample X93,0.214,
H,10,Sample X94,0.214,
H,11,Sample X95,0.219,
H,12,Sample X96,0.227,
