Well Row,Well Col,Content,Raw Data (600),
A,1,Sample X1,0.172,
A,2,Sample X2,0.181,
A,3,Sample X3,0.284,
A,4,Sample X4,0.175,
A,5,Sample X5,0.174,
A,6,Sample X6,0.173,
A,7,Sample X7,0.175,
A,8,Sample X8,0.173,
A,9,Sample X9,0.176,
A,10,Sample X10,0.177,
A,11,Sample X11,0.178,
A,12,Sample X12,0.175,
B,1,Sample X13,0.181,
B,2,Sample X14,0.514,
B,3,Sample X15,0.488,
B,4,Sample X16,0.429,
B,5,Sample X17,0.721,
B,6,Sample X18,0.685,
B,7,Sample X19,0.548,
B,8,Sample X20,0.444,
B,9,Sample X21,0.72,
B,10,Sample X22,0.671,
B,11,Sample X23,0.776,
B,12,Sample X24,0.174,
C,1,Sample X25,0.187,
C,2,Sample X26,0.507,
C,3,Sample X27,0.501,
C,4,Sample X28,0.573,
C,5,Sample X29,0.623,
C,6,Sample X30,0.748,
C,7,Sample X31,0.754,
C,8,Sample X32,0.581,
C,9,Sample X33,0.507,
C,10,Sample X34,0.485,
C,11,Sample X35,0.484,
C,12,Sample X36,0.195,
D,1,Sample X37,0.206,
D,2,Sample X38,0.505,
D,3,Sample X39,0.487,
D,4,Sample X40,0.617,
D,5,Sample X41,0.513,
D,6,Sample X42,0.52,
D,7,Sample X43,0.531,
D,8,Sample X44,0.472,
D,9,Sample X45,0.485,
D,10,Sample X46,0.391,
D,11,Sample X47,0.442,
D,12,Sample X48,0.185,
E,1,Sample X49,0.192,
E,2,Sample X50,0.633,
E,3,Sample X51,0.469,
E,4,Sample X52,0.492,
E,5,Sample X53,0.45,
E,6,Sample X54,0.818,
E,7,Sample X55,0.49,
E,8,Sample X56,0.495,
E,9,Sample X57,0.462,
E,10,Sample X58,0.378,
E,11,Sample X59,0.587,
E,12,Sample X60,0.188,
F,1,Sample X61,0.205,
F,2,Sample X62,0.561,
F,3,Sample X63,0.507,
F,4,Sample X64,0.505,
F,5,Sample X65,0.507,
F,6,Sample X66,0.559,
F,7,Sample X67,0.536,
F,8,Sample X68,0.415,
F,9,Sample X69,0.584,
F,10,Sample X70,0.516,
F,11,Sample X71,0.552,
F,12,Sample X72,0.218,
G,1,Sample X73,0.216,
G,2,Sample X74,0.775,
G,3,Sample X75,0.805,
G,4,Sample X76,0.719,
G,5,Sample X77,0.617,
G,6,Sample X78,0.629,
G,7,Sample X79,0.598,
G,8,Sample X80,0.747,
G,9,Sample X81,0.743,
G,10,Sample X82,0.723,
G,11,Sample X83,0.314,
G,12,Sample X84,0.212,
H,1,Sample X85,0.208,
H,2,Sample X86,0.206,
H,3,Sample X87,0.206,
H,4,Sample X88,0.207,
H,5,Sample X89,0.205,
H,6,Sample X90,0.209,
H,7,Sample X91,0.206,
H,8,Sample X92,0.208,
H,9,Sample X93,0.206,
H,10,Sample X94,0.208,
H,11,Sample X95,0.214,
H,12,Sample X96,0.211,
