Well Row,Well Col,Content,Raw Data (600),
A,1,Sample X1,0.181,
A,2,Sample X2,0.181,
A,3,Sample X3,0.184,
A,4,Sample X4,0.183,
A,5,Sample X5,0.185,
A,6,Sample X6,0.183,
A,7,Sample X7,0.183,
A,8,Sample X8,0.183,
A,9,Sample X9,0.186,
A,10,Sample X10,0.188,
A,11,Sample X11,0.187,
A,12,Sample X12,0.192,
B,1,Sample X13,0.19,
B,2,Sample X14,0.288,
B,3,Sample X15,0.25,
B,4,Sample X16,0.24,
B,5,Sample X17,0.696,
B,6,Sample X18,0.282,
B,7,Sample X19,0.33,
B,8,Sample X20,0.33,
B,9,Sample X21,0.242,
B,10,Sample X22,0.216,
B,11,Sample X23,0.226,
B,12,Sample X24,0.19,
C,1,Sample X25,0.193,
C,2,Sample X26,0.264,
C,3,Sample X27,0.25,
C,4,Sample X28,0.23,
C,5,Sample X29,0.257,
C,6,Sample X30,0.294,
C,7,Sample X31,0.293,
C,8,Sample X32,0.385,
C,9,Sample X33,0.668,
C,10,Sample X34,0.94,
C,11,Sample X35,0.837,
C,12,Sample X36,0.207,
D,1,Sample X37,0.202,
D,2,Sample X38,0.683,
D,3,Sample X39,0.242,
D,4,Sample X40,0.768,
D,5,Sample X41,0.297,
D,6,Sample X42,0.72,
D,7,Sample X43,0.243,
D,8,Sample X44,0.333,
D,9,Sample X45,0.296,
D,10,Sample X46,0.746,
D,11,Sample X47,0.261,
D,12,Sample X48,0.203,
E,1,Sample X49,0.198,
E,2,Sample X50,0.667,
E,3,Sample X51,0.264,
E,4,Sample X52,0.253,
E,5,Sample X53,0.228,
E,6,Sample X54,0.26,
E,7,Sample X55,0.348,
E,8,Sample X56,0.233,
E,9,Sample X57,0.233,
E,10,Sample X58,0.306,
E,11,Sample X59,0.824,
E,12,Sample X60,0.208,
F,1,Sample X61,0.21,
F,2,Sample X62,0.241,
F,3,Sample X63,0.23,
F,4,Sample X64,0.232,
F,5,Sample X65,0.224,
F,6,Sample X66,0.267,
F,7,Sample X67,0.28,
F,8,Sample X68,0.557,
F,9,Sample X69,0.62,
F,10,Sample X70,0.229,
F,11,Sample X71,0.233,
F,12,Sample X72,0.225,
G,1,Sample X73,0.221,
G,2,Sample X74,0.404,
G,3,Sample X75,0.271,
G,4,Sample X76,0.279,
G,5,Sample X77,0.523,
G,6,Sample X78,0.279,
G,7,Sample X79,0.284,
G,8,Sample X80,0.88,
G,9,Sample X81,0.269,
G,10,Sample X82,0.688,
G,11,Sample X83,0.298,
G,12,Sample X84,0.226,
H,1,Sample X85,0.216,
H,2,Sample X86,0.214,
H,3,Sample X87,0.212,
H,4,Sample X88,0.215,
H,5,Sample X89,0.213,
H,6,Sample X90,0.214,
H,7,Sample X91,0.222,
H,8,Sample X92,0.214,
H,9,Sample X93,0.218,
H,10,Sample X94,0.215,
H,11,Sample X95,0.224,
H,12,Sample X96,0.224,
