Well Row,Well Col,Content,Raw Data (600),
A,1,Sample X1,0.167,
A,2,Sample X2,0.165,
A,3,Sample X3,0.17,
A,4,Sample X4,0.168,
A,5,Sample X5,0.167,
A,6,Sample X6,0.17,
A,7,Sample X7,0.164,
A,8,Sample X8,0.167,
A,9,Sample X9,0.173,
A,10,Sample X10,0.167,
A,11,Sample X11,0.166,
A,12,Sample X12,0.168,
B,1,Sample X13,0.172,
B,2,Sample X14,1.336,
B,3,Sample X15,1.364,
B,4,Sample X16,1.354,
B,5,Sample X17,1.335,
B,6,Sample X18,1.348,
B,7,Sample X19,1.344,
B,8,Sample X20,1.348,
B,9,Sample X21,1.351,
B,10,Sample X22,1.341,
B,11,Sample X23,1.353,
B,12,Sample X24,0.173,
C,1,Sample X25,0.189,
C,2,Sample X26,1.363,
C,3,Sample X27,1.359,
C,4,Sample X28,1.351,
C,5,Sample X29,1.321,
C,6,Sample X30,1.332,
C,7,Sample X31,1.312,
C,8,Sample X32,1.31,
C,9,Sample X33,1.334,
C,10,Sample X34,1.322,
C,11,Sample X35,1.338,
C,12,Sample X36,0.189,
D,1,Sample X37,0.197,
D,2,Sample X38,1.345,
D,3,Sample X39,1.358,
D,4,Sample X40,1.335,
D,5,Sample X41,1.328,
D,6,Sample X42,1.341,
D,7,Sample X43,1.347,
D,8,Sample X44,1.327,
D,9,Sample X45,1.349,
D,10,Sample X46,1.358,
D,11,Sample X47,1.347,
D,12,Sample X48,0.185,
E,1,Sample X49,0.187,
E,2,Sample X50,1.368,
E,3,Sample X51,1.376,
E,4,Sample X52,1.394,
E,5,Sample X53,1.377,
E,6,Sample X54,1.374,
E,7,Sample X55,1.351,
E,8,Sample X56,1.369,
E,9,Sample X57,1.381,
E,10,Sample X58,1.372,
E,11,Sample X59,1.355,
E,12,Sample X60,0.191,
F,1,Sample X61,0.207,
F,2,Sample X62,1.383,
F,3,Sample X63,1.396,
F,4,Sample X64,1.375,
F,5,Sample X65,1.386,
F,6,Sample X66,1.369,
F,7,Sample X67,1.347,
F,8,Sample X68,1.373,
F,9,Sample X69,1.362,
F,10,Sample X70,1.367,
F,11,Sample X71,1.36,
F,12,Sample X72,0.21,
G,1,Sample X73,0.204,
G,2,Sample X74,1.387,
G,3,Sample X75,1.407,
G,4,Sample X76,1.396,
G,5,Sample X77,1.382,
G,6,Sample X78,1.384,
G,7,Sample X79,1.379,
G,8,Sample X80,1.392,
G,9,Sample X81,1.39,
G,10,Sample X82,1.406,
G,11,Sample X83,1.364,
G,12,Sample X84,0.211,
H,1,Sample X85,0.214,
H,2,Sample X86,0.205,
H,3,Sample X87,0.201,
H,4,Sample X88,0.198,
H,5,Sample X89,0.202,
H,6,Sample X90,0.201,
H,7,Sample X91,0.204,
H,8,Sample X92,0.209,
H,9,Sample X93,0.207,
H,10,Sample X94,0.199,
H,11,Sample X95,0.212,
H,12,Sample X96,0.207,
