Well Row,Well Col,Content,Raw Data (600),
A,1,Sample X1,0.174,
A,2,Sample X2,0.174,
A,3,Sample X3,0.777,
A,4,Sample X4,0.18,
A,5,Sample X5,0.176,
A,6,Sample X6,0.179,
A,7,Sample X7,0.177,
A,8,Sample X8,0.176,
A,9,Sample X9,0.181,
A,10,Sample X10,0.182,
A,11,Sample X11,0.181,
A,12,Sample X12,0.18,
B,1,Sample X13,0.181,
B,2,Sample X14,1.124,
B,3,Sample X15,1.179,
B,4,Sample X16,1.17,
B,5,Sample X17,1.247,
B,6,Sample X18,1.356,
B,7,Sample X19,1.242,
B,8,Sample X20,1.105,
B,9,Sample X21,1.233,
B,10,Sample X22,1.226,
B,11,Sample X23,1.188,
B,12,Sample X24,0.182,
C,1,Sample X25,0.194,
C,2,Sample X26,1.163,
C,3,Sample X27,1.155,
C,4,Sample X28,1.144,
C,5,Sample X29,1.161,
C,6,Sample X30,1.165,
C,7,Sample X31,1.2,
C,8,Sample X32,1.197,
C,9,Sample X33,1.021,
C,10,Sample X34,0.942,
C,11,Sample X35,1.116,
C,12,Sample X36,0.202,
D,1,Sample X37,0.201,
D,2,Sample X38,0.885,
D,3,Sample X39,0.951,
D,4,Sample X40,0.995,
D,5,Sample X41,1.056,
D,6,Sample X42,1.008,
D,7,Sample X43,1.066,
D,8,Sample X44,0.996,
D,9,Sample X45,1.033,
D,10,Sample X46,0.848,
D,11,Sample X47,1.065,
D,12,Sample X48,0.196,
E,1,Sample X49,0.193,
E,2,Sample X50,1.086,
E,3,Sample X51,1.121,
E,4,Sample X52,1.128,
E,5,Sample X53,1.033,
E,6,Sample X54,1.239,
E,7,Sample X55,0.809,
E,8,Sample X56,1.101,
E,9,Sample X57,1.148,
E,10,Sample X58,1.084,
E,11,Sample X59,1.254,
E,12,Sample X60,0.2,
F,1,Sample X61,0.218,
F,2,Sample X62,1.181,
F,3,Sample X63,1.065,
F,4,Sample X64,0.957,
F,5,Sample X65,1.02,
F,6,Sample X66,1.083,
F,7,Sample X67,0.823,
F,8,Sample X68,0.8,
F,9,Sample X69,0.964,
F,10,Sample X70,0.881,
F,11,Sample X71,1.097,
F,12,Sample X72,0.222,
G,1,Sample X73,0.215,
G,2,Sample X74,1.288,
G,3,Sample X75,1.357,
G,4,Sample X76,1.341,
G,5,Sample X77,1.182,
G,6,Sample X78,1.298,
G,7,Sample X79,1.274,
G,8,Sample X80,1.352,
G,9,Sample X81,1.224,
G,10,Sample X82,1.307,
G,11,Sample X83,0.874,
G,12,Sample X84,0.212,
H,1,Sample X85,0.207,
H,2,Sample X86,0.207,
H,3,Sample X87,0.204,
H,4,Sample X88,0.205,
H,5,Sample X89,0.206,
H,6,Sample X90,0.208,
H,7,Sample X91,0.207,
H,8,Sample X92,0.207,
H,9,Sample X93,0.209,
H,10,Sample X94,0.211,
H,11,Sample X95,0.214,
H,12,Sample X96,0.211,
