Well Row,Well Col,Content,Raw Data (600),
A,1,Sample X1,0.159,
A,2,Sample X2,0.188,
A,3,Sample X3,0.151,
A,4,Sample X4,0.154,
A,5,Sample X5,0.154,
A,6,Sample X6,0.153,
A,7,Sample X7,0.155,
A,8,Sample X8,0.157,
A,9,Sample X9,0.153,
A,10,Sample X10,0.152,
A,11,Sample X11,0.156,
A,12,Sample X12,0.157,
B,1,Sample X13,0.161,
B,2,Sample X14,0.153,
B,3,Sample X15,0.629,
B,4,Sample X16,0.335,
B,5,Sample X17,0.919,
B,6,Sample X18,0.151,
B,7,Sample X19,0.899,
B,8,Sample X20,0.204,
B,9,Sample X21,0.159,
B,10,Sample X22,0.153,
B,11,Sample X23,0.153,
B,12,Sample X24,0.154,
C,1,Sample X25,0.159,
C,2,Sample X26,0.161,
C,3,Sample X27,0.367,
C,4,Sample X28,0.155,
C,5,Sample X29,0.152,
C,6,Sample X30,0.158,
C,7,Sample X31,0.353,
C,8,Sample X32,0.152,
C,9,Sample X33,0.155,
C,10,Sample X34,0.861,
C,11,Sample X35,0.916,
C,12,Sample X36,0.161,
D,1,Sample X37,0.162,
D,2,Sample X38,0.752,
D,3,Sample X39,0.308,
D,4,Sample X40,0.158,
D,5,Sample X41,0.156,
D,6,Sample X42,0.158,
D,7,Sample X43,0.901,
D,8,Sample X44,0.156,
D,9,Sample X45,0.157,
D,10,Sample X46,0.937,
D,11,Sample X47,0.157,
D,12,Sample X48,0.159,
E,1,Sample X49,0.162,
E,2,Sample X50,0.297,
E,3,Sample X51,1.005,
E,4,Sample X52,0.157,
E,5,Sample X53,0.157,
E,6,Sample X54,0.155,
E,7,Sample X55,0.206,
E,8,Sample X56,0.156,
E,9,Sample X57,0.162,
E,10,Sample X58,0.226,
E,11,Sample X59,0.828,
E,12,Sample X60,0.16,
F,1,Sample X61,0.17,
F,2,Sample X62,0.97,
F,3,Sample X63,0.163,
F,4,Sample X64,0.165,
F,5,Sample X65,0.165,
F,6,Sample X66,0.967,
F,7,Sample X67,0.166,
F,8,Sample X68,0.179,
F,9,Sample X69,0.166,
F,10,Sample X70,0.164,
F,11,Sample X71,0.165,
F,12,Sample X72,0.171,
G,1,Sample X73,0.174,
G,2,Sample X74,0.367,
G,3,Sample X75,0.853,
G,4,Sample X76,0.167,
G,5,Sample X77,0.169,
G,6,Sample X78,0.162,
G,7,Sample X79,0.17,
G,8,Sample X80,0.168,
G,9,Sample X81,0.882,
G,10,Sample X82,0.169,
G,11,Sample X83,0.167,
G,12,Sample X84,0.172,
H,1,Sample X85,0.175,
H,2,Sample X86,0.172,
H,3,Sample X87,0.171,
H,4,Sample X88,0.171,
H,5,Sample X89,0.168,
H,6,Sample X90,0.17,
H,7,Sample X91,0.17,
H,8,Sample X92,0.168,
H,9,Sample X93,0.168,
H,10,Sample X94,0.167,
H,11,Sample X95,0.169,
H,12,Sample X96,0.173,
