Well Row,Well Col,Content,Raw Data (600),
A,1,Sample X1,0.176,
A,2,Sample X2,0.172,
A,3,Sample X3,1.194,
A,4,Sample X4,0.177,
A,5,Sample X5,0.173,
A,6,Sample X6,0.171,
A,7,Sample X7,1.138,
A,8,Sample X8,0.173,
A,9,Sample X9,0.173,
A,10,Sample X10,0.174,
A,11,Sample X11,0.174,
A,12,Sample X12,0.178,
B,1,Sample X13,1.244,
B,2,Sample X14,1.158,
B,3,Sample X15,1.191,
B,4,Sample X16,1.234,
B,5,Sample X17,1.133,
B,6,Sample X18,1.166,
B,7,Sample X19,1.215,
B,8,Sample X20,1.255,
B,9,Sample X21,1.1,
B,10,Sample X22,1.107,
B,11,Sample X23,1.132,
B,12,Sample X24,1.33,
C,1,Sample X25,0.188,
C,2,Sample X26,1.207,
C,3,Sample X27,1.197,
C,4,Sample X28,1.157,
C,5,Sample X29,1.25,
C,6,Sample X30,1.142,
C,7,Sample X31,1.112,
C,8,Sample X32,1.13,
C,9,Sample X33,1.104,
C,10,Sample X34,1.188,
C,11,Sample X35,1.041,
C,12,Sample X36,0.192,
D,1,Sample X37,0.197,
D,2,Sample X38,1.22,
D,3,Sample X39,1.184,
D,4,Sample X40,1.219,
D,5,Sample X41,1.2,
D,6,Sample X42,1.216,
D,7,Sample X43,1.183,
D,8,Sample X44,1.214,
D,9,Sample X45,1.078,
D,10,Sample X46,1.192,
D,11,Sample X47,1.22,
D,12,Sample X48,0.19,
E,1,Sample X49,0.19,
E,2,Sample X50,1.124,
E,3,Sample X51,1.081,
E,4,Sample X52,1.14,
E,5,Sample X53,1.101,
E,6,Sample X54,1.184,
E,7,Sample X55,1.152,
E,8,Sample X56,1.219,
E,9,Sample X57,1.106,
E,10,Sample X58,1.144,
E,11,Sample X59,1.177,
E,12,Sample X60,0.192,
F,1,Sample X61,0.21,
F,2,Sample X62,1.179,
F,3,Sample X63,1.174,
F,4,Sample X64,1.19,
F,5,Sample X65,1.196,
F,6,Sample X66,1.205,
F,7,Sample X67,1.188,
F,8,Sample X68,1.201,
F,9,Sample X69,1.15,
F,10,Sample X70,1.116,
F,11,Sample X71,1.167,
F,12,Sample X72,0.213,
G,1,Sample X73,0.215,
G,2,Sample X74,1.039,
G,3,Sample X75,1.029,
G,4,Sample X76,1.15,
G,5,Sample X77,1.027,
G,6,Sample X78,1.02,
G,7,Sample X79,1.151,
G,8,Sample X80,1.161,
G,9,Sample X81,1.166,
G,10,Sample X82,1.144,
G,11,Sample X83,1.081,
G,12,Sample X84,0.216,
H,1,Sample X85,0.21,
H,2,Sample X86,0.206,
H,3,Sample X87,0.201,
H,4,Sample X88,0.209,
H,5,Sample X89,0.204,
H,6,Sample X90,0.202,
H,7,Sample X91,1.139,
H,8,Sample X92,1.122,
H,9,Sample X93,0.206,
H,10,Sample X94,0.205,
H,11,Sample X95,0.206,
H,12,Sample X96,0.219,
